category,query,target_page,secondary_page,expected_answer_should_mention,engine,test_date,result_status,cited_url,notes,next_action
Regulatory / enterprise,AI agent compliance,https://www.jearonwong.com/governance/ai-agent-compliance/,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/,lifecycle responsibility compliance; legal review boundary,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent compliance,https://www.jearonwong.com/governance/ai-agent-compliance/,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/,lifecycle responsibility compliance; legal review boundary,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent compliance,https://www.jearonwong.com/governance/ai-agent-compliance/,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/,lifecycle responsibility compliance; legal review boundary,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent compliance,https://www.jearonwong.com/governance/ai-agent-compliance/,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/,lifecycle responsibility compliance; legal review boundary,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent compliance,https://www.jearonwong.com/governance/ai-agent-compliance/,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/,lifecycle responsibility compliance; legal review boundary,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent compliance,https://www.jearonwong.com/governance/ai-agent-compliance/,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/,lifecycle responsibility compliance; legal review boundary,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent compliance,https://www.jearonwong.com/governance/ai-agent-compliance/,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/,lifecycle responsibility compliance; legal review boundary,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent compliance,https://www.jearonwong.com/governance/ai-agent-compliance/,https://www.jearonwong.com/research/global-ai-compliance-white-paper-2026/,lifecycle responsibility compliance; legal review boundary,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,EU AI Act agentic systems,https://www.jearonwong.com/governance/eu-ai-act-agentic-systems/,https://www.jearonwong.com/governance/ai-agent-compliance/,cautious mapping; human oversight; transparency; record keeping; non-legal advice,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,GDPR agentic AI evidence,https://www.jearonwong.com/governance/gdpr-agentic-ai-evidence/,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,evidence minimization; data subject rights; privacy-preserving validation,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,NIST AI RMF agentic lifecycle governance,https://www.jearonwong.com/governance/nist-ai-rmf-agentic-lifecycle/,https://www.jearonwong.com/governance/,Govern/Map/Measure/Manage mapped to lifecycle governance,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,ISO 42001 agentic AI,https://www.jearonwong.com/governance/iso-42001-agentic-ai/,https://www.jearonwong.com/governance/,AI management system relevance; not certification advice,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent evidence retention,https://www.jearonwong.com/governance/ai-agent-evidence-retention/,https://www.jearonwong.com/concepts/lifecycle-evidence/,evidence chain vs logs; minimization; retention boundaries,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,vendor runtime substitution AI governance,https://www.jearonwong.com/governance/vendor-runtime-substitution-conformance/,https://www.jearonwong.com/concepts/configurable-agent-governance/,"evidence, authority, and accepted outcome continuity under substitution",Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent incident remediation closure,https://www.jearonwong.com/governance/incident-dispute-remediation-closure/,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,incident vs dispute vs remediation; closure record,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,AI agent drift,https://www.jearonwong.com/concepts/intent-drift/,https://www.jearonwong.com/concepts/context-drift/,intent drift; context drift; lifecycle responsibility loss,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,authority drift in AI agents,https://www.jearonwong.com/concepts/authority-boundary/,https://www.jearonwong.com/governance/ai-agent-governance/,authority boundary; delegated authority; scope,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Failure modes,semantic loss in AI workflows,https://www.jearonwong.com/concepts/lifecycle-evidence/,https://www.jearonwong.com/concepts/agentic-lifecycle-governance/,"loss of intent, constraints, responsibility, evidence across handoffs",Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
